Car_Name,Brand,Year,Car_Age,Kms_Driven,Fuel_Type,Transmission,Owner,Engine,Power,Efficiency,Seats,Location,Seller_Type,Present_Price,Selling_Price
Nexon EV,Tata,2021,3,26972,Electric,Automatic,1,0,125.4,231.9,5,Chennai,Dealer,16.21,13.04
Nexon,Tata,2021,3,60344,Diesel,Automatic,2,1446,127.5,20.3,5,Chennai,Dealer,10.07,6.76
Tiago,Tata,2022,2,46715,Petrol,Manual,1,1199,86.9,21.1,5,Mumbai,Individual,6.66,5.17
Altroz,Tata,2024,0,11360,Petrol,Manual,1,1272,104.3,17.0,5,Chennai,Dealer,9.11,8.19
Tiago,Tata,2020,4,27563,CNG,Manual,2,1199,90.4,24.6,5,Delhi,Dealer,5.43,3.44
Punch,Tata,2021,3,48562,Petrol,Manual,1,1199,88.0,21.1,5,Hyderabad,Dealer,10.26,7.29
Nexon EV,Tata,2022,2,13350,Electric,Automatic,3,0,132.5,348.9,5,Chennai,Individual,19.35,13.88
Punch,Tata,2023,1,26354,Petrol,Manual,1,1199,87.6,17.0,5,Bangalore,Individual,8.39,6.84
Tigor,Tata,2017,7,133507,CNG,Automatic,2,1199,90.2,23.7,5,Pune,Individual,9.0,3.86
Nano,Tata,2014,10,92787,Petrol,Manual,1,705,38.3,15.3,4,Hyderabad,Individual,2.06,0.82
Tigor,Tata,2023,1,23726,CNG,Automatic,0,1199,84.3,26.6,5,Bangalore,Dealer,9.46,8.51
Nexon EV,Tata,2020,4,52033,Electric,Automatic,2,0,144.3,390.3,5,Chennai,Dealer,16.8,10.62
Tiago,Tata,2019,5,101241,Petrol,Automatic,1,1199,87.5,16.2,5,Delhi,Individual,5.67,3.38
Safari,Tata,2021,3,32684,Diesel,Automatic,2,1956,167.8,27.8,7,Ahmedabad,Individual,20.45,14.17
Tiago,Tata,2021,3,27229,Petrol,Manual,1,1199,84.1,21.5,5,Ahmedabad,Individual,8.22,5.95
Nexon EV,Tata,2021,3,19881,Electric,Automatic,2,0,126.2,268.2,5,Pune,Individual,16.68,12.51
Nexon EV,Tata,2024,0,8841,Electric,Automatic,1,0,136.5,233.4,5,Delhi,Dealer,17.26,15.53
Safari,Tata,2021,3,14005,Diesel,Manual,1,1956,170.6,26.0,6,Pune,Individual,18.92,14.67
Tiago,Tata,2016,8,57474,CNG,Manual,1,1199,86.5,22.5,5,Hyderabad,Dealer,5.96,2.88
Nexon EV,Tata,2024,0,2284,Electric,Automatic,0,0,129.5,315.8,5,Mumbai,Dealer,15.36,13.82
Tiago,Tata,2017,7,93211,Petrol,Manual,2,1199,87.3,22.0,5,Chennai,Dealer,7.69,3.5
Nano,Tata,2016,8,112444,Petrol,Manual,0,796,36.7,16.4,4,Ahmedabad,Individual,2.59,1.26
Harrier,Tata,2021,3,52096,Diesel,Manual,3,1956,171.1,21.5,5,Mumbai,Dealer,19.05,11.32
Nexon EV,Tata,2020,4,64081,Electric,Automatic,0,0,136.5,375.1,5,Hyderabad,Dealer,18.93,14.46
Tiago,Tata,2019,5,79054,CNG,Manual,1,1199,85.5,22.0,5,Mumbai,Individual,5.82,3.45
Altroz,Tata,2022,2,35914,Petrol,Automatic,3,1380,100.0,16.8,5,Ahmedabad,Individual,8.87,5.69
Tiago,Tata,2021,3,54363,CNG,Automatic,1,1199,88.1,24.7,5,Mumbai,Dealer,8.3,5.9
Harrier,Tata,2024,0,9901,Diesel,Automatic,0,1956,171.3,21.1,5,Hyderabad,Dealer,18.44,16.6
Altroz,Tata,2020,4,39413,Diesel,Automatic,2,1256,95.8,27.6,5,Mumbai,Individual,8.58,5.46
Nexon EV,Tata,2023,1,25857,Electric,Automatic,1,0,143.1,299.9,5,Delhi,Individual,18.24,15.88
Tigor,Tata,2024,0,13964,CNG,Manual,0,1199,85.7,27.4,5,Mumbai,Individual,6.34,5.71
Tigor,Tata,2017,7,61745,Petrol,Automatic,1,1199,87.1,17.3,5,Delhi,Dealer,7.28,3.89
Altroz,Tata,2020,4,49896,Petrol,Manual,2,1290,107.3,14.3,5,Delhi,Individual,7.46,4.5
Indica,Tata,2017,7,38863,Petrol,Manual,1,1320,69.7,20.2,5,Pune,Dealer,6.0,3.27
Tiago,Tata,2022,2,14787,Petrol,Manual,1,1199,88.4,17.6,5,Mumbai,Dealer,5.66,4.4
Tiago,Tata,2020,4,30387,Petrol,Manual,2,1199,87.0,18.1,5,Bangalore,Dealer,6.29,3.96
Nexon,Tata,2023,1,17285,Petrol,Automatic,0,1208,124.8,16.1,5,Delhi,Dealer,10.09,9.08
Nano,Tata,2013,11,158464,Petrol,Manual,1,696,38.0,20.5,4,Ahmedabad,Individual,3.03,1.21
Nexon,Tata,2020,4,17153,Petrol,Manual,0,1412,127.3,18.2,5,Mumbai,Dealer,9.93,7.47
Nexon EV,Tata,2023,1,23173,Electric,Automatic,0,0,130.3,339.0,5,Mumbai,Individual,19.55,17.6
Nexon,Tata,2022,2,16724,Petrol,Automatic,2,1385,123.2,21.0,5,Bangalore,Individual,10.42,7.99
Tigor,Tata,2018,6,71284,Petrol,Automatic,1,1199,85.6,16.3,5,Bangalore,Dealer,6.12,3.44
Nano,Tata,2015,9,84463,Petrol,Manual,2,699,38.3,17.3,4,Delhi,Individual,1.93,0.77
Nexon EV,Tata,2021,3,18686,Electric,Automatic,0,0,132.5,237.9,5,Hyderabad,Individual,15.78,13.45
Tiago,Tata,2016,8,58969,Petrol,Manual,1,1199,91.0,15.1,5,Ahmedabad,Dealer,5.47,2.58
Punch,Tata,2021,3,51007,Petrol,Automatic,2,1199,85.2,21.5,5,Bangalore,Individual,6.56,4.32
Nexon,Tata,2021,3,48641,Petrol,Manual,1,1349,125.2,16.2,5,Hyderabad,Dealer,11.19,7.8
Nexon,Tata,2021,3,24668,Petrol,Automatic,0,1414,124.4,14.5,5,Pune,Individual,12.8,10.81
Indica,Tata,2013,11,132393,Diesel,Manual,1,1216,73.9,22.4,5,Mumbai,Individual,5.13,2.05
Tiago,Tata,2023,1,11802,CNG,Manual,2,1199,88.0,28.9,5,Ahmedabad,Dealer,8.49,6.69
Indica,Tata,2008,16,197132,Diesel,Manual,2,1235,66.6,21.7,5,Delhi,Individual,3.81,1.52
Tigor,Tata,2017,7,103474,Petrol,Manual,1,1199,89.4,17.0,5,Delhi,Individual,7.53,3.68
Nexon,Tata,2021,3,28901,Petrol,Manual,1,1392,116.2,15.1,5,Ahmedabad,Dealer,11.0,8.08
Safari,Tata,2022,2,15856,Diesel,Automatic,1,1956,168.1,25.7,6,Delhi,Dealer,23.15,19.68
Indica,Tata,2015,9,172074,CNG,Manual,3,1278,67.7,27.7,5,Mumbai,Dealer,5.45,2.18
Safari,Tata,2021,3,50727,Diesel,Manual,1,1956,172.1,20.6,6,Bangalore,Dealer,19.3,14.15
Nexon,Tata,2018,6,34960,Petrol,Automatic,1,1398,124.1,14.1,5,Delhi,Dealer,11.0,6.55
Nexon,Tata,2021,3,58165,Diesel,Manual,1,1446,123.6,19.3,5,Delhi,Dealer,9.03,6.37
Altroz,Tata,2023,1,29369,Petrol,Manual,3,1227,106.0,20.3,5,Delhi,Dealer,8.64,5.94
Punch,Tata,2023,1,21433,Petrol,Manual,0,1199,87.8,16.8,5,Hyderabad,Individual,9.93,8.94
Punch,Tata,2023,1,7984,Petrol,Automatic,3,1199,87.3,21.2,5,Ahmedabad,Dealer,8.3,5.84
Nexon,Tata,2019,5,87624,Diesel,Manual,1,1398,125.5,27.7,5,Bangalore,Dealer,14.85,9.03
Altroz,Tata,2021,3,53173,Diesel,Manual,0,1405,93.6,25.2,5,Bangalore,Individual,9.88,8.08
Nexon,Tata,2021,3,49684,Diesel,Manual,1,1234,130.0,20.7,5,Ahmedabad,Dealer,11.83,8.81
Nano,Tata,2017,7,132998,Petrol,Manual,1,709,38.3,19.9,4,Pune,Dealer,2.33,1.08
Punch,Tata,2022,2,49831,Petrol,Automatic,2,1199,86.9,19.9,5,Delhi,Individual,7.45,5.37
Altroz,Tata,2020,4,85671,Petrol,Automatic,0,1347,109.8,17.7,5,Pune,Dealer,8.48,5.8
Punch,Tata,2021,3,16493,Petrol,Manual,3,1199,88.3,15.6,5,Chennai,Individual,9.45,5.84
Altroz,Tata,2022,2,17229,Petrol,Manual,2,1446,97.2,16.5,5,Ahmedabad,Dealer,8.57,6.27
Altroz,Tata,2021,3,36472,Petrol,Manual,2,1311,95.1,15.7,5,Chennai,Dealer,9.2,5.95
Safari,Tata,2024,0,11513,Diesel,Automatic,1,1956,171.9,18.1,7,Delhi,Dealer,17.44,15.7
Nexon,Tata,2021,3,64547,Diesel,Automatic,2,1441,122.7,23.3,5,Chennai,Dealer,9.89,6.82
Altroz,Tata,2023,1,32109,Diesel,Automatic,1,1314,100.7,21.3,5,Pune,Dealer,7.09,6.31
Tiago,Tata,2018,6,26093,Petrol,Automatic,2,1199,86.7,14.4,5,Pune,Individual,7.92,4.35
Punch,Tata,2021,3,35367,Petrol,Manual,3,1199,85.8,18.5,5,Chennai,Dealer,7.04,4.33
Nexon EV,Tata,2020,4,35046,Electric,Automatic,3,0,126.2,357.6,5,Hyderabad,Individual,16.59,10.15
Altroz,Tata,2023,1,13112,Petrol,Manual,1,1318,96.4,20.2,5,Bangalore,Individual,10.96,9.39
Nexon,Tata,2017,7,32033,Petrol,Manual,0,1402,132.2,18.6,5,Ahmedabad,Individual,9.12,5.32
Altroz,Tata,2023,1,29586,Diesel,Automatic,0,1431,91.3,19.8,5,Chennai,Dealer,7.44,6.7
Tiago,Tata,2016,8,93663,CNG,Manual,0,1199,89.6,23.6,5,Hyderabad,Dealer,6.31,3.06
Tigor,Tata,2018,6,29061,Petrol,Manual,1,1199,87.0,14.9,5,Ahmedabad,Dealer,9.45,5.5
Altroz,Tata,2023,1,8979,Diesel,Manual,3,1482,109.4,25.0,5,Ahmedabad,Dealer,8.79,6.53
Nexon EV,Tata,2021,3,32783,Electric,Automatic,0,0,129.1,365.2,5,Pune,Individual,19.43,16.12
Punch,Tata,2023,1,29456,Petrol,Manual,0,1199,88.9,20.9,5,Chennai,Dealer,8.52,7.59
Altroz,Tata,2024,0,6327,Petrol,Automatic,3,1419,96.1,21.5,5,Bangalore,Dealer,7.46,5.65
Tiago,Tata,2022,2,50548,Petrol,Manual,1,1199,92.4,20.9,5,Chennai,Individual,7.85,6.08
Punch,Tata,2023,1,19819,Petrol,Manual,0,1199,86.4,19.3,5,Delhi,Individual,8.72,7.85
Altroz,Tata,2023,1,14465,Petrol,Automatic,1,1348,105.7,14.1,5,Ahmedabad,Dealer,9.01,7.88
Harrier,Tata,2024,0,8513,Diesel,Manual,1,1956,171.6,19.4,5,Chennai,Dealer,17.37,15.63
Safari,Tata,2021,3,38968,Diesel,Manual,1,1956,172.4,26.5,7,Bangalore,Dealer,23.13,17.76
Altroz,Tata,2020,4,21884,Petrol,Automatic,0,1355,92.7,16.3,5,Delhi,Dealer,10.88,8.37
Harrier,Tata,2024,0,11631,Diesel,Automatic,1,1956,169.3,26.0,5,Hyderabad,Dealer,16.9,15.21
Nexon,Tata,2017,7,31699,Diesel,Automatic,1,1329,119.9,24.2,5,Pune,Dealer,10.6,5.97
Nexon,Tata,2019,5,82108,Petrol,Manual,2,1491,128.1,19.2,5,Bangalore,Dealer,8.98,4.73
Tiago,Tata,2019,5,83097,CNG,Manual,2,1199,90.4,28.9,5,Chennai,Dealer,7.21,3.93
Altroz,Tata,2023,1,8391,Diesel,Manual,1,1420,107.5,22.2,5,Mumbai,Individual,9.91,8.86
Nexon EV,Tata,2024,0,6345,Electric,Automatic,0,0,131.6,200.8,5,Ahmedabad,Dealer,15.0,13.5
Tiago,Tata,2017,7,60332,Petrol,Manual,3,1199,87.6,18.4,5,Delhi,Dealer,5.28,2.33
Punch,Tata,2023,1,30576,Petrol,Manual,2,1199,90.8,17.7,5,Bangalore,Dealer,8.36,6.45
Safari,Tata,2021,3,34806,Diesel,Manual,0,1956,172.8,23.3,6,Pune,Dealer,20.88,17.49
Punch,Tata,2022,2,24212,Petrol,Automatic,1,1199,86.8,21.0,5,Pune,Individual,9.76,7.88
Punch,Tata,2023,1,32820,Petrol,Manual,2,1199,87.0,20.8,5,Hyderabad,Dealer,7.87,5.88
Nexon,Tata,2019,5,57442,Petrol,Manual,3,1443,121.0,18.4,5,Hyderabad,Dealer,12.56,6.45
Punch,Tata,2022,2,49421,Petrol,Manual,0,1199,90.2,20.1,5,Mumbai,Dealer,9.96,8.38
Tiago,Tata,2018,6,61934,CNG,Manual,1,1199,89.1,24.7,5,Bangalore,Individual,7.32,4.22
Nexon EV,Tata,2024,0,9950,Electric,Automatic,1,0,149.1,319.8,5,Pune,Dealer,17.61,15.85
Punch,Tata,2024,0,8899,Petrol,Automatic,0,1199,90.2,18.4,5,Pune,Individual,8.67,7.8
Punch,Tata,2023,1,4978,Petrol,Manual,1,1199,88.4,21.4,5,Hyderabad,Dealer,7.52,6.55
Nexon,Tata,2020,4,69953,Diesel,Manual,1,1315,129.2,21.8,5,Bangalore,Individual,8.35,5.48
Tiago,Tata,2024,0,3330,CNG,Manual,2,1199,85.0,25.8,5,Delhi,Dealer,5.23,4.33
Harrier,Tata,2020,4,36959,Diesel,Automatic,1,1956,168.0,27.8,5,Bangalore,Dealer,18.3,13.41
Tiago,Tata,2018,6,74281,Petrol,Manual,0,1199,88.3,21.6,5,Chennai,Individual,6.48,4.0
Nexon,Tata,2023,1,20427,Petrol,Manual,2,1490,123.4,15.9,5,Ahmedabad,Individual,14.26,11.24
Altroz,Tata,2020,4,23918,Diesel,Automatic,2,1249,93.0,26.2,5,Delhi,Individual,8.88,5.8
Tigor,Tata,2017,7,98697,Petrol,Automatic,1,1199,86.8,20.3,5,Delhi,Dealer,9.78,4.98
Tigor,Tata,2023,1,26439,Petrol,Automatic,0,1199,88.8,17.2,5,Mumbai,Dealer,9.01,8.11
Punch,Tata,2021,3,48471,Petrol,Manual,0,1199,89.2,18.2,5,Pune,Individual,6.97,5.26
Altroz,Tata,2020,4,71652,Diesel,Automatic,1,1395,99.3,26.1,5,Ahmedabad,Individual,7.35,5.05
Altroz,Tata,2022,2,40513,Petrol,Manual,3,1336,109.1,18.9,5,Ahmedabad,Individual,10.23,6.45
Safari,Tata,2021,3,57882,Diesel,Automatic,0,1956,171.7,19.9,7,Ahmedabad,Dealer,17.78,14.58
Punch,Tata,2023,1,20257,Petrol,Manual,1,1199,88.7,18.5,5,Hyderabad,Dealer,6.5,5.51
Tiago,Tata,2023,1,16094,CNG,Automatic,0,1199,89.7,24.4,5,Mumbai,Dealer,7.41,6.67
Tiago,Tata,2024,0,9526,CNG,Automatic,1,1199,89.8,28.7,5,Pune,Individual,7.31,6.58
Safari,Tata,2024,0,8322,Diesel,Manual,0,1956,165.5,20.5,6,Mumbai,Dealer,20.18,18.16
Tiago,Tata,2023,1,8656,Petrol,Manual,2,1199,85.9,17.8,5,Ahmedabad,Individual,6.08,4.73
Altroz,Tata,2021,3,39583,Diesel,Automatic,2,1255,101.0,19.2,5,Ahmedabad,Individual,10.31,7.08
Nano,Tata,2016,8,86680,Petrol,Manual,2,678,38.3,21.6,4,Mumbai,Dealer,1.69,0.69
Nexon,Tata,2020,4,62700,Diesel,Automatic,0,1295,118.8,27.9,5,Pune,Dealer,11.47,8.81
Nexon EV,Tata,2022,2,34805,Electric,Automatic,1,0,129.2,249.2,5,Hyderabad,Individual,17.15,14.48
Nexon EV,Tata,2022,2,45331,Electric,Automatic,0,0,133.7,278.3,5,Delhi,Dealer,17.51,15.72
Harrier,Tata,2024,0,2452,Diesel,Automatic,1,1956,170.4,26.6,5,Chennai,Dealer,19.14,17.23
Safari,Tata,2024,0,10298,Diesel,Automatic,1,1956,166.4,24.5,7,Hyderabad,Dealer,24.31,21.88
Nano,Tata,2014,10,153989,Petrol,Manual,1,747,37.2,21.8,4,Pune,Dealer,1.8,0.72
Nano,Tata,2010,14,176287,Petrol,Manual,2,686,37.9,19.1,4,Hyderabad,Dealer,2.38,0.95
Indica,Tata,2008,16,103257,CNG,Manual,2,1323,67.1,27.9,5,Pune,Individual,5.71,2.28
Safari,Tata,2023,1,27196,Diesel,Automatic,0,1956,169.7,18.4,6,Bangalore,Dealer,18.93,17.04
Altroz,Tata,2021,3,19278,Diesel,Automatic,0,1374,101.2,19.6,5,Mumbai,Individual,8.94,7.57
Punch,Tata,2024,0,14872,Petrol,Automatic,0,1199,88.9,18.0,5,Pune,Dealer,9.13,8.22
Altroz,Tata,2020,4,55152,Diesel,Automatic,2,1340,89.6,23.9,5,Mumbai,Individual,10.2,6.5
Tiago,Tata,2020,4,36670,Petrol,Manual,2,1199,85.0,21.1,5,Hyderabad,Individual,5.72,3.63
Punch,Tata,2023,1,15745,Petrol,Automatic,1,1199,89.4,16.9,5,Hyderabad,Dealer,8.14,7.04
Safari,Tata,2024,0,13758,Diesel,Manual,2,1956,173.2,18.2,6,Delhi,Dealer,17.56,15.11
Nano,Tata,2017,7,39696,Petrol,Manual,1,624,37.4,21.5,4,Delhi,Dealer,2.94,1.6
Altroz,Tata,2024,0,14879,Petrol,Manual,1,1422,95.2,17.9,5,Delhi,Dealer,7.72,6.87
Tiago,Tata,2022,2,29947,CNG,Manual,1,1199,89.7,23.9,5,Hyderabad,Dealer,5.43,4.34
Altroz,Tata,2020,4,42157,Petrol,Manual,0,1339,98.7,17.7,5,Hyderabad,Dealer,7.49,5.48
Punch,Tata,2022,2,33157,Petrol,Automatic,1,1199,88.8,16.2,5,Bangalore,Individual,7.06,5.69
Punch,Tata,2024,0,3991,Petrol,Automatic,1,1199,89.6,20.4,5,Ahmedabad,Dealer,8.55,7.7
Indica,Tata,2019,5,52776,Petrol,Manual,0,1204,74.7,15.2,5,Ahmedabad,Individual,3.35,2.2
Harrier,Tata,2023,1,7851,Diesel,Manual,2,1956,166.7,25.4,5,Chennai,Individual,15.53,12.58
Punch,Tata,2021,3,15229,Petrol,Manual,1,1199,85.7,20.0,5,Mumbai,Dealer,10.19,7.72
Nexon,Tata,2023,1,8024,Diesel,Manual,0,1407,125.0,19.2,5,Mumbai,Individual,8.65,7.79
Tiago,Tata,2019,5,80300,Petrol,Manual,0,1199,87.9,14.3,5,Chennai,Individual,8.18,5.37
Altroz,Tata,2024,0,2849,Petrol,Manual,0,1231,105.1,18.4,5,Hyderabad,Individual,9.33,8.4
Nano,Tata,2014,10,156220,Petrol,Manual,0,736,37.5,16.5,4,Mumbai,Dealer,2.76,1.1
Harrier,Tata,2024,0,2976,Diesel,Automatic,0,1956,172.8,22.5,5,Hyderabad,Dealer,18.7,16.83
Tiago,Tata,2016,8,99147,Petrol,Manual,3,1199,85.6,21.6,5,Mumbai,Individual,7.5,3.0
Altroz,Tata,2020,4,42751,Petrol,Manual,2,1242,96.6,16.4,5,Hyderabad,Individual,10.42,6.25
Indica,Tata,2010,14,59687,CNG,Manual,1,1271,75.7,28.2,5,Bangalore,Dealer,3.58,1.43
Tigor,Tata,2019,5,92063,Petrol,Manual,1,1199,88.6,16.2,5,Hyderabad,Individual,9.22,5.51
Punch,Tata,2023,1,13444,Petrol,Manual,1,1199,88.8,21.8,5,Chennai,Individual,10.09,8.61
Harrier,Tata,2019,5,69963,Diesel,Manual,1,1956,167.6,23.0,5,Chennai,Dealer,19.39,12.33
Nexon,Tata,2024,0,13245,Petrol,Manual,3,1205,132.1,16.1,5,Ahmedabad,Individual,10.61,7.74
Harrier,Tata,2020,4,21786,Diesel,Manual,3,1956,165.7,23.4,5,Hyderabad,Dealer,14.83,8.88
Altroz,Tata,2020,4,54775,Petrol,Manual,0,1230,105.4,18.8,5,Ahmedabad,Dealer,10.31,7.51
Safari,Tata,2023,1,30717,Diesel,Manual,1,1956,169.9,23.9,6,Delhi,Individual,21.72,18.17
Nexon EV,Tata,2021,3,47073,Electric,Automatic,1,0,135.2,370.9,5,Hyderabad,Dealer,14.23,11.18
Punch,Tata,2022,2,48169,Petrol,Automatic,1,1199,86.7,19.8,5,Chennai,Dealer,8.83,7.01
Tiago,Tata,2022,2,45381,CNG,Manual,2,1199,91.1,27.7,5,Mumbai,Individual,6.08,4.29
Nano,Tata,2016,8,69405,Petrol,Manual,1,743,37.2,15.8,4,Pune,Individual,1.5,0.71
Nexon EV,Tata,2021,3,64844,Electric,Automatic,3,0,137.4,395.7,5,Hyderabad,Individual,14.98,9.3
Tiago,Tata,2024,0,10477,CNG,Manual,0,1199,88.7,25.8,5,Bangalore,Dealer,7.81,7.03
Indica,Tata,2008,16,81180,Diesel,Manual,2,1207,66.1,18.3,5,Chennai,Dealer,3.75,1.5
Tigor,Tata,2024,0,10719,Petrol,Manual,1,1199,89.7,20.8,5,Bangalore,Individual,6.36,5.61
Nexon,Tata,2019,5,70531,Diesel,Automatic,1,1330,121.8,27.8,5,Chennai,Dealer,13.35,8.42
Tigor,Tata,2017,7,99441,Petrol,Manual,0,1199,91.0,19.0,5,Bangalore,Individual,9.87,5.15
Nexon EV,Tata,2024,0,5852,Electric,Automatic,0,0,135.1,332.4,5,Delhi,Dealer,18.06,16.25
Nexon,Tata,2024,0,1877,Diesel,Manual,1,1377,128.9,20.4,5,Mumbai,Individual,13.78,12.4
Nexon,Tata,2023,1,19583,Diesel,Manual,1,1309,130.2,24.7,5,Bangalore,Individual,12.94,11.39
Altroz,Tata,2024,0,2617,Diesel,Manual,0,1266,97.5,23.5,5,Ahmedabad,Dealer,7.27,6.54
Tiago,Tata,2023,1,7602,Petrol,Automatic,1,1199,88.5,17.7,5,Delhi,Dealer,5.73,5.08
Nexon,Tata,2020,4,59312,Petrol,Manual,3,1363,126.2,19.3,5,Pune,Individual,8.36,4.66
Nexon,Tata,2022,2,39600,Petrol,Manual,1,1380,118.5,20.5,5,Chennai,Individual,11.79,9.37
Tiago,Tata,2022,2,12490,CNG,Automatic,1,1199,88.4,22.3,5,Delhi,Dealer,8.09,6.77
Tigor,Tata,2021,3,54550,CNG,Manual,2,1199,91.5,24.6,5,Chennai,Individual,9.22,6.0
Indica,Tata,2011,13,113754,Petrol,Manual,3,1254,72.1,16.0,5,Pune,Dealer,5.79,2.32
Altroz,Tata,2024,0,7127,Petrol,Manual,0,1388,109.6,20.9,5,Delhi,Dealer,7.72,6.95
Indica,Tata,2020,4,78693,Diesel,Manual,2,1290,66.8,26.6,5,Hyderabad,Dealer,5.37,3.28
Nexon EV,Tata,2023,1,30887,Electric,Automatic,0,0,141.6,247.9,5,Pune,Dealer,15.46,13.91
Harrier,Tata,2021,3,36889,Diesel,Automatic,1,1956,169.7,26.3,5,Ahmedabad,Individual,15.67,11.73
Nexon EV,Tata,2023,1,5601,Electric,Automatic,2,0,131.1,323.4,5,Mumbai,Individual,18.0,15.42
Nexon,Tata,2024,0,13039,Petrol,Manual,1,1465,121.7,15.5,5,Ahmedabad,Individual,8.28,7.45
Tiago,Tata,2019,5,80983,CNG,Automatic,1,1199,85.0,25.0,5,Ahmedabad,Individual,7.1,4.36
Nexon,Tata,2017,7,74850,Diesel,Automatic,2,1231,124.4,24.4,5,Hyderabad,Dealer,10.42,5.13
Nexon EV,Tata,2023,1,13429,Electric,Automatic,1,0,138.3,204.1,5,Delhi,Dealer,17.59,15.83
Punch,Tata,2022,2,21078,Petrol,Manual,1,1199,90.1,17.0,5,Bangalore,Individual,6.8,5.33
Punch,Tata,2022,2,11618,Petrol,Automatic,0,1199,90.1,21.0,5,Delhi,Dealer,7.63,6.86
Indica,Tata,2010,14,174291,Petrol,Manual,0,1381,70.3,14.5,5,Pune,Individual,4.11,1.64
Punch,Tata,2024,0,5236,Petrol,Manual,0,1199,87.5,18.2,5,Chennai,Individual,9.82,8.84
Safari,Tata,2023,1,4279,Diesel,Manual,0,1956,172.9,22.7,6,Chennai,Individual,19.74,17.77
Nexon,Tata,2017,7,30368,Petrol,Manual,1,1255,121.8,19.3,5,Mumbai,Dealer,11.85,6.51
Nano,Tata,2016,8,100347,Petrol,Manual,1,740,37.4,20.0,4,Ahmedabad,Individual,2.81,1.27
Harrier,Tata,2022,2,31424,Diesel,Manual,2,1956,169.6,20.7,5,Mumbai,Dealer,16.8,12.71
Altroz,Tata,2021,3,31109,Diesel,Automatic,2,1211,106.1,27.9,5,Pune,Individual,7.07,5.1
Nexon,Tata,2022,2,12030,Petrol,Manual,1,1335,118.3,21.9,5,Mumbai,Dealer,13.37,10.99
Nano,Tata,2014,10,159506,Petrol,Manual,1,706,38.2,20.9,4,Bangalore,Dealer,1.72,0.69
Nexon,Tata,2024,0,7421,Petrol,Manual,1,1467,129.1,19.3,5,Chennai,Dealer,9.08,8.17
Altroz,Tata,2022,2,12089,Petrol,Manual,1,1217,92.5,17.1,5,Delhi,Dealer,8.82,7.22
Safari,Tata,2023,1,9507,Diesel,Automatic,1,1956,169.6,21.4,7,Mumbai,Dealer,19.68,17.52
Nexon,Tata,2019,5,103353,Diesel,Manual,0,1434,125.4,21.6,5,Ahmedabad,Dealer,9.48,6.12
Altroz,Tata,2021,3,65466,Diesel,Automatic,1,1228,98.5,26.6,5,Delhi,Individual,7.45,5.6
Nexon,Tata,2023,1,8762,Diesel,Manual,1,1210,124.0,24.1,5,Ahmedabad,Individual,9.2,8.21
Tiago,Tata,2020,4,70734,CNG,Manual,2,1199,88.2,27.4,5,Bangalore,Dealer,5.54,3.3
Nexon EV,Tata,2022,2,9288,Electric,Automatic,3,0,134.3,212.2,5,Ahmedabad,Individual,19.88,13.9
Tigor,Tata,2020,4,70993,Petrol,Automatic,2,1199,88.5,15.0,5,Chennai,Dealer,7.23,4.36
Nexon EV,Tata,2022,2,37183,Electric,Automatic,0,0,126.4,398.2,5,Hyderabad,Dealer,19.26,17.33
Tiago,Tata,2019,5,20005,CNG,Manual,1,1199,86.6,28.3,5,Hyderabad,Dealer,7.86,5.21
Nexon EV,Tata,2023,1,9753,Electric,Automatic,2,0,132.9,339.0,5,Pune,Dealer,15.31,12.84
Punch,Tata,2024,0,7655,Petrol,Automatic,0,1199,88.6,22.0,5,Mumbai,Individual,8.57,7.71
Nexon EV,Tata,2022,2,31194,Electric,Automatic,0,0,141.0,233.3,5,Hyderabad,Dealer,19.2,17.28
Safari,Tata,2023,1,13033,Diesel,Manual,1,1956,167.1,21.8,7,Chennai,Dealer,22.04,19.68
Punch,Tata,2021,3,55352,Petrol,Manual,1,1199,90.3,20.0,5,Hyderabad,Individual,7.26,5.11
Nexon,Tata,2021,3,40768,Diesel,Automatic,2,1379,128.3,22.6,5,Mumbai,Dealer,12.27,8.43
Indica,Tata,2012,12,105659,CNG,Manual,3,1236,69.1,22.8,5,Delhi,Dealer,4.33,1.73
Punch,Tata,2022,2,14792,Petrol,Manual,2,1199,88.8,20.6,5,Ahmedabad,Individual,9.29,6.88
Nexon,Tata,2018,6,95927,Petrol,Automatic,2,1454,130.1,18.0,5,Mumbai,Individual,11.66,5.64
Punch,Tata,2022,2,26113,Petrol,Manual,2,1199,89.0,21.6,5,Mumbai,Dealer,6.61,4.85
Tiago,Tata,2016,8,105040,Petrol,Manual,3,1199,90.5,19.2,5,Hyderabad,Individual,6.1,2.44
Nexon,Tata,2018,6,30224,Diesel,Automatic,0,1431,126.1,27.0,5,Pune,Dealer,13.59,9.3
Harrier,Tata,2023,1,25025,Diesel,Automatic,3,1956,170.0,26.4,5,Mumbai,Individual,20.06,14.37
Nexon EV,Tata,2022,2,22209,Electric,Automatic,3,0,148.1,317.5,5,Pune,Individual,19.41,13.82
Nexon EV,Tata,2020,4,29485,Electric,Automatic,1,0,140.7,254.0,5,Pune,Dealer,17.66,12.67
Nexon EV,Tata,2021,3,31617,Electric,Automatic,1,0,138.8,365.0,5,Chennai,Dealer,19.51,15.47
Punch,Tata,2024,0,8791,Petrol,Automatic,0,1199,87.8,14.9,5,Chennai,Dealer,8.84,7.96
